time;Tac;hs;u;Rg
2022-11-06 11:00:00;17.37;30.55;0.164;496.6666666666667
2022-11-06 12:00:00;19.18;28.17;0.109;510.0
2022-11-06 13:00:00;19.23;25.59;0.132;488.8888888888889
2022-11-06 14:00:00;20.02;23.48;0.034;395.0
2022-11-06 15:00:00;19.82;24.36;0.032;252.22222222222223
2022-11-06 16:00:00;15.71;37.98;0.242;84.55555555555556
2022-11-06 17:00:00;12.43;53.65;0.0;4.058333333333334
2022-11-06 18:00:00;12.06;56.8;0.0;0.0
2022-11-06 19:00:00;10.65;64.55;0.0;0.0
2022-11-06 20:00:00;9.91;65.98;0.0;0.0
2022-11-06 21:00:00;9.71;68.7;0.0;0.0
2022-11-06 22:00:00;9.17;69.59;0.0;0.0
2022-11-06 23:00:00;8.91;65.25;0.006;0.0
2022-11-07 00:00:00;9.86;61.52;0.0;0.0
2022-11-07 01:00:00;10.19;61.32;0.004;0.0
2022-11-07 02:00:00;9.31;67.76;0.018;0.0
2022-11-07 03:00:00;8.43;70.5;0.0;0.0
2022-11-07 04:00:00;7.69;74.3;0.0;0.0
2022-11-07 05:00:00;7.29;83.5;0.0;0.0
2022-11-07 06:00:00;6.337;81.0;0.0;0.0
2022-11-07 07:00:00;6.48;82.0;0.0;6.722222222222222
2022-11-07 08:00:00;10.61;76.0;0.0;123.05555555555556
2022-11-07 09:00:00;15.61;57.84;0.001;226.94444444444446
2022-11-07 10:00:00;18.69;47.23;0.015;422.22222222222223
2022-11-07 11:00:00;20.41;39.35;0.013;493.05555555555554
2022-11-07 12:00:00;21.45;33.64;0.162;513.8888888888889
2022-11-07 13:00:00;20.97;32.21;0.238;477.5
2022-11-07 14:00:00;19.82;33.09;0.813;390.55555555555554
2022-11-07 15:00:00;19.35;38.37;1.152;245.27777777777777
2022-11-07 16:00:00;16.54;49.77;0.065;73.44444444444444
2022-11-07 17:00:00;13.79;66.39;0.0;2.0944444444444446
2022-11-07 18:00:00;11.99;72.3;0.0;0.0
2022-11-07 19:00:00;11.25;72.5;0.0;0.0
2022-11-07 20:00:00;10.18;77.6;0.0;0.0
2022-11-07 21:00:00;9.84;76.8;0.0;0.0
2022-11-07 22:00:00;9.98;76.0;0.0;0.0
2022-11-07 23:00:00;10.86;73.2;0.0;0.0
2022-11-08 00:00:00;10.86;77.0;0.0;0.0
2022-11-08 01:00:00;12.48;79.1;0.002;0.0
2022-11-08 02:00:00;12.94;78.8;0.005;0.0
2022-11-08 03:00:00;13.08;77.6;0.03;0.0
2022-11-08 04:00:00;13.48;76.1;0.125;0.0
2022-11-08 05:00:00;13.62;74.2;0.432;0.0
2022-11-08 06:00:00;13.69;76.7;0.34;0.0
2022-11-08 07:00:00;13.41;76.3;0.176;0.7055555555555556
2022-11-08 08:00:00;13.75;76.5;0.188;7.466666666666667
2022-11-08 09:00:00;13.96;76.9;0.595;18.113888888888887
2022-11-08 10:00:00;14.3;75.2;0.346;30.02777777777778
2022-11-08 11:00:00;14.55;74.5;0.256;41.30555555555556
2022-11-08 12:00:00;15.23;78.0;0.137;40.666666666666664
2022-11-08 13:00:00;17.19;79.8;0.721;34.72222222222222
2022-11-08 14:00:00;17.73;79.5;1.372;52.888888888888886
2022-11-08 15:00:00;17.79;78.9;1.307;28.02777777777778
2022-11-08 16:00:00;17.59;78.1;1.663;14.216666666666667
2022-11-08 17:00:00;17.45;76.6;1.453;1.0805555555555555
2022-11-08 18:00:00;17.52;77.3;1.338;0.0
2022-11-08 19:00:00;17.44;77.9;1.462;0.0
2022-11-08 20:00:00;17.98;79.2;1.351;0.0
2022-11-08 21:00:00;17.92;79.3;1.139;0.0
2022-11-08 22:00:00;17.92;77.5;1.108;0.0
2022-11-08 23:00:00;18.12;76.3;1.579;0.0
2022-11-09 00:00:00;18.26;75.5;1.652;0.0
2022-11-09 01:00:00;17.92;76.7;1.556;0.0
2022-11-09 02:00:00;18.12;76.9;1.75;0.0
2022-11-09 03:00:00;18.19;78.1;1.937;0.0
2022-11-09 04:00:00;18.26;78.8;1.472;0.0
2022-11-09 05:00:00;18.12;79.9;1.26;0.0
2022-11-09 06:00:00;18.12;79.1;0.763;0.0
2022-11-09 07:00:00;18.05;80.1;1.202;3.466666666666667
2022-11-09 08:00:00;18.19;79.1;1.128;41.69444444444444
2022-11-09 09:00:00;18.73;79.0;0.881;99.08333333333333
2022-11-09 10:00:00;18.93;77.5;0.829;84.72222222222223
2022-11-09 11:00:00;19.53;71.4;1.379;197.5
2022-11-09 12:00:00;19.73;69.14;0.827;219.72222222222223
2022-11-09 13:00:00;19.37;65.6;0.926;271.6666666666667
2022-11-09 14:00:00;19.52;60.2;0.192;201.38888888888889
2022-11-09 15:00:00;19.91;58.29;0.001;153.88888888888889
2022-11-09 16:00:00;18.64;69.88;0.073;24.11111111111111
2022-11-09 17:00:00;16.76;67.47;0.193;2.227777777777778
2022-11-09 18:00:00;16.9;53.31;0.874;0.0
2022-11-09 19:00:00;16.04;72.6;0.105;0.0
2022-11-09 20:00:00;15.36;75.0;0.055;0.0
2022-11-09 21:00:00;15.29;76.6;0.015;0.0
2022-11-09 22:00:00;14.62;73.8;0.064;0.0
2022-11-09 23:00:00;15.02;61.93;0.309;0.0
2022-11-10 00:00:00;15.02;64.58;1.317;0.0
2022-11-10 01:00:00;14.62;64.11;1.471;0.0
2022-11-10 02:00:00;14.69;56.38;1.473;0.0
2022-11-10 03:00:00;14.02;57.74;0.727;0.0
2022-11-10 04:00:00;13.55;59.58;0.279;0.0
2022-11-10 05:00:00;12.53;63.04;0.064;0.0
2022-11-10 06:00:00;12.14;66.17;0.004;0.0
2022-11-10 07:00:00;12.08;64.21;0.084;3.313888888888889
2022-11-10 08:00:00;13.3;61.16;0.227;70.5
2022-11-10 09:00:00;16.06;50.37;0.188;215.55555555555554
2022-11-10 10:00:00;19.01;49.93;0.089;401.6666666666667
2022-11-10 11:00:00;20.61;43.14;0.193;474.1666666666667
2022-11-10 12:00:00;21.39;38.11;0.338;497.5
2022-11-10 13:00:00;21.99;37.96;0.447;464.44444444444446
2022-11-10 14:00:00;21.24;38.23;1.047;375.8333333333333
2022-11-10 15:00:00;21.11;34.71;0.725;238.88888888888889
2022-11-10 16:00:00;18.42;50.77;0.207;74.41666666666667
2022-11-10 17:00:00;16.15;52.97;0.144;1.8305555555555555
2022-11-10 18:00:00;14.89;53.6;0.117;0.0
2022-11-10 19:00:00;13.34;59.85;0.007;0.0
2022-11-10 20:00:00;15.18;56.46;0.141;0.0
2022-11-10 21:00:00;14.96;51.37;0.177;0.0
2022-11-10 22:00:00;13.95;54.56;0.235;0.0
2022-11-10 23:00:00;13.28;58.3;0.004;0.0
2022-11-11 00:00:00;12.87;61.21;0.002;0.0
2022-11-11 01:00:00;13.62;58.43;0.055;0.022222222222222223
2022-11-11 02:00:00;14.02;59.04;0.058;0.0
2022-11-11 03:00:00;13.55;60.53;0.039;0.0
2022-11-11 04:00:00;13.48;61.41;0.041;0.0
2022-11-11 05:00:00;13.55;62.9;0.253;0.0
2022-11-11 06:00:00;13.41;63.58;0.137;0.0
2022-11-11 07:00:00;13.62;66.09;0.06;7.555555555555556
2022-11-11 08:00:00;15.11;59.99;0.103;104.72222222222223
2022-11-11 09:00:00;16.65;55.3;0.278;219.16666666666666
2022-11-11 10:00:00;18.06;60.22;0.135;180.11111111111111
2022-11-11 11:00:00;20.89;53.91;0.181;322.77777777777777
2022-11-11 12:00:00;19.51;50.57;0.552;326.3888888888889
2022-11-11 13:00:00;19.84;51.99;0.403;309.1666666666667
2022-11-11 14:00:00;21.33;55.31;0.658;328.8888888888889
2022-11-11 15:00:00;20.97;55.63;0.73;216.38888888888889
2022-11-11 16:00:00;18.35;55.3;0.296;67.05555555555556
2022-11-11 17:00:00;16.15;64.62;0.0;1.5
2022-11-11 18:00:00;15.29;75.6;0.0;0.0
2022-11-11 19:00:00;13.96;78.6;0.0;0.0
2022-11-11 20:00:00;13.21;79.5;0.0;0.0
2022-11-11 21:00:00;12.6;80.8;0.0;0.0
2022-11-11 22:00:00;12.07;81.9;0.0;0.0
2022-11-11 23:00:00;12.61;86.9;0.0;0.0
2022-11-12 00:00:00;11.67;83.7;0.0;0.0
2022-11-12 01:00:00;11.81;84.1;0.001;0.0
2022-11-12 02:00:00;12.35;82.6;0.003;0.0
2022-11-12 03:00:00;11.6;82.9;0.0;0.0
2022-11-12 04:00:00;10.58;84.5;0.0;0.0
2022-11-12 05:00:00;10.52;87.3;0.0;0.0
2022-11-12 06:00:00;10.18;82.9;0.0;0.0
2022-11-12 07:00:00;9.85;82.9;0.003;4.241666666666666
2022-11-12 08:00:00;11.06;86.0;0.0;69.02777777777777
2022-11-12 09:00:00;14.64;80.0;0.001;182.41666666666666
2022-11-12 10:00:00;17.06;66.07;0.011;355.8333333333333
2022-11-12 11:00:00;19.26;55.06;0.26;415.0
2022-11-12 12:00:00;19.64;50.37;0.349;408.8888888888889
2022-11-12 13:00:00;21.38;52.72;0.632;418.3333333333333
2022-11-12 14:00:00;21.31;41.69;0.277;356.94444444444446
2022-11-12 15:00:00;22.19;46.29;0.036;229.44444444444446
2022-11-12 16:00:00;18.82;58.75;0.144;74.13888888888889
2022-11-12 17:00:00;15.13;68.95;0.002;3.286111111111111
2022-11-12 18:00:00;13.53;72.0;0.0;0.0
2022-11-12 19:00:00;12.94;77.0;0.0;0.0
2022-11-12 20:00:00;13.62;76.3;0.006;0.0
2022-11-12 21:00:00;12.68;78.8;0.0;0.0
2022-11-12 22:00:00;12.14;77.5;0.0;0.0
2022-11-12 23:00:00;12.14;77.3;0.003;0.0
2022-11-13 00:00:00;12.0;78.0;0.003;0.0
2022-11-13 01:00:00;11.47;80.3;0.0;0.0
2022-11-13 02:00:00;11.47;83.1;0.0;0.0
2022-11-13 03:00:00;10.92;80.5;0.0;0.0
2022-11-13 04:00:00;10.58;80.5;0.001;0.0
2022-11-13 05:00:00;10.45;81.2;0.0;0.0
2022-11-13 06:00:00;10.31;81.1;0.001;0.0
2022-11-13 07:00:00;10.58;82.3;0.0;1.4361111111111111
2022-11-13 08:00:00;11.2;82.0;0.007;39.138888888888886
2022-11-13 09:00:00;12.34;77.6;0.002;96.30555555555556
2022-11-13 10:00:00;13.48;71.2;0.033;149.69444444444446
2022-11-13 11:00:00;15.23;65.05;0.084;206.94444444444446
2022-11-13 12:00:00;16.64;60.7;0.02;216.11111111111111
2022-11-13 13:00:00;16.7;60.9;0.0;172.91666666666666
2022-11-13 14:00:00;16.97;55.48;0.023;160.97222222222223
2022-11-13 15:00:00;16.49;62.52;0.006;69.88888888888889
2022-11-13 16:00:00;15.82;67.74;0.0;36.611111111111114
2022-11-13 17:00:00;14.55;75.8;0.0;2.075
2022-11-13 18:00:00;14.21;76.8;0.0;0.0
2022-11-13 19:00:00;14.56;78.6;0.0;0.0
2022-11-13 20:00:00;14.09;78.2;0.0;0.0
2022-11-13 21:00:00;14.16;77.6;0.0;0.0
2022-11-13 22:00:00;13.96;78.5;0.0;0.0
2022-11-13 23:00:00;13.89;82.2;0.005;0.0
2022-11-14 00:00:00;13.55;78.1;0.007;0.0
2022-11-14 01:00:00;13.35;75.9;0.007;0.0
2022-11-14 02:00:00;13.48;71.4;0.09;0.0
2022-11-14 03:00:00;13.41;69.75;0.078;0.0
2022-11-14 04:00:00;13.41;68.46;0.007;0.0
2022-11-14 05:00:00;13.21;65.28;0.065;0.0
2022-11-14 06:00:00;13.82;67.99;0.332;0.0
2022-11-14 07:00:00;13.01;65.34;0.15;1.9000000000000004
2022-11-14 08:00:00;13.28;66.84;0.205;20.97222222222222
2022-11-14 09:00:00;12.6;74.2;0.174;28.944444444444443
2022-11-14 10:00:00;12.6;79.2;0.225;23.666666666666668
2022-11-14 11:00:00;13.41;79.5;0.96;15.330555555555556
2022-11-14 12:00:00;12.87;80.8;0.852;9.077777777777778
2022-11-14 13:00:00;13.89;81.3;0.639;14.424999999999997
2022-11-14 14:00:00;13.35;82.6;0.487;15.219444444444445
2022-11-14 15:00:00;12.87;84.1;0.278;59.916666666666664
2022-11-14 16:00:00;13.35;87.9;0.082;19.694444444444443
2022-11-14 17:00:00;12.87;85.8;0.047;0.9500000000000002
2022-11-14 18:00:00;13.35;85.6;0.114;0.5527777777777778
2022-11-14 19:00:00;13.55;84.9;0.418;0.06666666666666667
2022-11-14 20:00:00;13.75;87.5;0.049;0.0
2022-11-14 21:00:00;13.62;87.0;0.034;0.0
2022-11-14 22:00:00;13.62;85.2;0.091;0.0
2022-11-14 23:00:00;13.82;86.1;0.098;0.0
2022-11-15 00:00:00;13.82;84.4;0.049;0.0
2022-11-15 01:00:00;14.09;79.1;0.107;0.0
2022-11-15 02:00:00;13.75;83.4;0.25;0.0
2022-11-15 03:00:00;13.55;80.6;0.068;0.0
2022-11-15 04:00:00;13.35;79.0;0.22;0.0
2022-11-15 05:00:00;13.41;77.9;0.262;0.0
2022-11-15 06:00:00;13.35;77.6;0.408;0.0
2022-11-15 07:00:00;13.62;80.1;0.265;0.24166666666666664
2022-11-15 08:00:00;13.21;80.0;0.134;5.013888888888889
2022-11-15 09:00:00;13.75;79.6;0.049;12.569444444444445
2022-11-15 10:00:00;13.96;83.1;0.027;32.05555555555555
2022-11-15 11:00:00;14.36;84.5;0.088;45.02777777777778
2022-11-15 12:00:00;15.09;80.0;0.182;72.02777777777777
2022-11-15 13:00:00;15.5;83.7;0.089;79.27777777777777
2022-11-15 14:00:00;17.12;79.7;1.381;136.55555555555554
2022-11-15 15:00:00;17.39;78.1;1.47;120.25
2022-11-15 16:00:00;17.18;80.0;0.432;44.111111111111114
2022-11-15 17:00:00;16.92;83.3;0.005;2.0972222222222223
2022-11-15 18:00:00;16.24;83.1;0.011;0.0
2022-11-15 19:00:00;15.23;81.3;0.0;0.0
2022-11-15 20:00:00;14.48;81.7;0.094;0.0
2022-11-15 21:00:00;15.1;86.7;0.05;0.0
2022-11-15 22:00:00;15.45;80.0;0.73;0.0
2022-11-15 23:00:00;12.94;79.1;0.36;0.21944444444444444
2022-11-16 00:00:00;12.67;73.5;0.19;0.08888888888888889
2022-11-16 01:00:00;12.34;70.3;0.085;0.0
2022-11-16 02:00:00;11.4;77.7;0.0;0.0
2022-11-16 03:00:00;11.6;70.9;0.006;0.0
2022-11-16 04:00:00;10.92;74.2;0.0;0.0
2022-11-16 05:00:00;10.18;78.7;0.0;0.0
2022-11-16 06:00:00;10.18;80.6;0.0;0.0
2022-11-16 07:00:00;10.38;81.5;0.0;1.127777777777778
2022-11-16 08:00:00;10.86;81.4;0.0;30.86111111111111
2022-11-16 09:00:00;13.09;77.8;0.0;121.13888888888889
2022-11-16 10:00:00;16.73;50.43;0.07;370.55555555555554
2022-11-16 11:00:00;17.99;54.8;0.981;451.3888888888889
2022-11-16 12:00:00;19.46;47.27;1.403;477.77777777777777
2022-11-16 13:00:00;20.11;44.68;1.156;441.1111111111111
2022-11-16 14:00:00;20.78;41.7;1.14;348.3333333333333
2022-11-16 15:00:00;19.64;48.26;1.037;219.72222222222223
2022-11-16 16:00:00;15.73;58.84;0.959;59.50000000000001
2022-11-16 17:00:00;14.2;64.91;0.62;0.0
2022-11-16 18:00:00;13.07;70.8;0.137;0.0
2022-11-16 19:00:00;11.79;78.4;0.0;0.0
2022-11-16 20:00:00;11.13;79.7;0.0;0.0
2022-11-16 21:00:00;10.99;79.1;0.002;0.0
2022-11-16 22:00:00;11.06;80.5;0.004;0.0
2022-11-16 23:00:00;10.38;81.0;0.0;0.0
2022-11-17 00:00:00;10.92;79.3;0.0;0.0
2022-11-17 01:00:00;10.92;81.1;0.003;0.0
2022-11-17 02:00:00;11.4;79.1;0.0;0.0
2022-11-17 03:00:00;11.73;79.3;0.022;0.0
2022-11-17 04:00:00;11.66;80.3;0.064;0.0
2022-11-17 05:00:00;10.52;81.2;0.0;0.0
2022-11-17 06:00:00;10.25;82.3;0.0;0.0
2022-11-17 07:00:00;9.77;82.7;0.0;1.2583333333333333
2022-11-17 08:00:00;12.62;82.0;0.002;76.66666666666667
2022-11-17 09:00:00;14.84;69.15;0.041;167.47222222222223
2022-11-17 10:00:00;15.64;63.84;0.251;155.02777777777777
2022-11-17 11:00:00;16.92;56.78;0.012;160.22222222222223
2022-11-17 12:00:00;17.38;55.41;0.266;157.97222222222223
2022-11-17 13:00:00;19.53;51.4;0.758;316.6666666666667
2022-11-17 14:00:00;20.45;48.4;0.594;339.44444444444446
2022-11-17 15:00:00;18.76;53.48;1.024;205.27777777777777
2022-11-17 16:00:00;16.2;59.11;0.596;43.111111111111114
2022-11-17 17:00:00;15.08;71.4;0.028;0.6833333333333333
2022-11-17 18:00:00;15.23;74.9;0.018;0.0
2022-11-17 19:00:00;14.69;77.9;0.197;0.0
2022-11-17 20:00:00;13.89;70.4;0.443;2.408333333333333
2022-11-17 21:00:00;13.28;75.7;0.231;0.0
2022-11-17 22:00:00;12.6;77.4;0.37;0.0
2022-11-17 23:00:00;11.92;71.9;0.303;0.0
2022-11-18 00:00:00;11.67;66.72;0.858;0.0
2022-11-18 01:00:00;11.94;62.79;0.356;0.0
2022-11-18 02:00:00;11.13;65.71;0.159;0.0
2022-11-18 03:00:00;11.74;56.48;0.571;0.0
2022-11-18 04:00:00;11.47;58.86;0.916;0.0
2022-11-18 05:00:00;10.58;66.25;0.456;0.0
2022-11-18 06:00:00;11.06;68.08;0.591;0.0
2022-11-18 07:00:00;10.38;63.13;1.297;1.4583333333333333
2022-11-18 08:00:00;10.79;63.74;1.604;57.22222222222222
2022-11-18 09:00:00;13.02;53.5;0.849;174.22222222222223
2022-11-18 10:00:00;14.91;49.75;1.696;282.22222222222223
2022-11-18 11:00:00;15.5;45.06;1.775;349.1666666666667
2022-11-18 12:00:00;16.43;43.49;1.999;473.05555555555554
2022-11-18 13:00:00;16.54;41.92;1.974;438.8888888888889
2022-11-18 14:00:00;15.67;46.87;1.361;237.5
2022-11-18 15:00:00;14.94;42.07;0.927;152.30555555555554
2022-11-18 16:00:00;12.92;47.97;0.629;50.52777777777778
2022-11-18 17:00:00;11.92;52.33;0.191;0.33055555555555555
2022-11-18 18:00:00;10.04;58.72;0.181;0.0
2022-11-18 19:00:00;9.7;59.26;0.113;0.0
2022-11-18 20:00:00;8.7;63.62;0.0;0.0
2022-11-18 21:00:00;7.82;69.87;0.001;0.0
2022-11-18 22:00:00;8.71;68.86;0.003;0.0
2022-11-18 23:00:00;8.37;65.53;0.09;0.0
2022-11-19 00:00:00;8.43;65.53;0.177;0.0
2022-11-19 01:00:00;8.71;64.11;0.032;0.0
2022-11-19 02:00:00;9.92;65.32;0.637;0.0
2022-11-19 03:00:00;8.77;60.78;0.634;0.0
2022-11-19 04:00:00;8.3;62.0;0.264;0.0
2022-11-19 05:00:00;8.02;62.4;0.624;0.0
2022-11-19 06:00:00;8.36;59.83;0.317;0.0
2022-11-19 07:00:00;7.82;62.61;0.262;1.038888888888889
2022-11-19 08:00:00;8.57;60.3;0.367;40.19444444444444
2022-11-19 09:00:00;11.61;48.22;0.709;178.97222222222226
2022-11-19 10:00:00;14.37;35.11;1.382;379.72222222222223
2022-11-19 11:00:00;15.49;33.94;1.123;452.77777777777777
2022-11-19 12:00:00;16.08;32.24;1.323;475.55555555555554
2022-11-19 13:00:00;16.61;29.46;1.166;441.94444444444446
2022-11-19 14:00:00;16.0;30.88;1.38;333.05555555555554
2022-11-19 15:00:00;14.93;30.14;1.718;218.33333333333334
2022-11-19 16:00:00;13.39;34.42;1.357;57.8611111111111
2022-11-19 17:00:00;11.85;38.98;0.99;0.0
2022-11-19 18:00:00;10.38;44.82;0.136;0.0
2022-11-19 19:00:00;10.59;49.64;0.44;0.0
2022-11-19 20:00:00;10.32;49.71;0.877;0.0
2022-11-19 21:00:00;8.97;51.48;0.29;0.0
2022-11-19 22:00:00;9.92;53.38;1.774;0.0
2022-11-19 23:00:00;9.45;53.65;1.236;0.0
2022-11-20 00:00:00;8.97;48.23;0.864;0.0
2022-11-20 01:00:00;8.77;54.94;0.484;0.0
2022-11-20 02:00:00;7.41;53.86;0.234;0.0
2022-11-20 03:00:00;7.22;55.23;0.084;0.0
2022-11-20 04:00:00;8.04;50.96;0.426;0.0
2022-11-20 05:00:00;7.96;54.61;0.862;0.0
2022-11-20 06:00:00;5.998;56.24;0.077;0.0
2022-11-20 07:00:00;7.29;54.55;0.143;0.8416666666666667
2022-11-20 08:00:00;7.9;48.92;0.85;55.47222222222222
2022-11-20 09:00:00;9.59;43.28;1.76;181.38888888888889
2022-11-20 10:00:00;11.26;36.89;1.701;388.3333333333333
2022-11-20 11:00:00;13.4;34.09;1.689;462.77777777777777
2022-11-20 12:00:00;13.72;30.49;1.534;479.72222222222223
2022-11-20 13:00:00;15.07;33.6;2.364;443.8888888888889
2022-11-20 14:00:00;14.46;38.07;2.284;306.6666666666667
2022-11-20 15:00:00;13.39;40.04;2.128;114.77777777777777
2022-11-20 16:00:00;12.24;48.79;0.383;33.69444444444445
2022-11-20 17:00:00;11.11;57.68;0.001;0.0
2022-11-20 18:00:00;11.94;54.45;1.689;0.0
2022-11-20 19:00:00;11.06;58.72;1.975;0.0
2022-11-20 20:00:00;9.91;61.23;0.413;0.0
2022-11-20 21:00:00;11.33;56.21;0.893;0.0
2022-11-20 22:00:00;10.04;50.31;1.009;0.0
2022-11-20 23:00:00;9.37;50.93;0.081;0.0
2022-11-21 00:00:00;9.79;57.72;0.512;0.0
2022-11-21 01:00:00;7.89;62.88;0.029;0.0
2022-11-21 02:00:00;8.02;62.07;0.119;0.0
2022-11-21 03:00:00;7.55;63.76;0.04;0.0
2022-11-21 04:00:00;7.01;68.78;0.0;0.0
2022-11-21 05:00:00;6.811;68.66;0.043;0.0
2022-11-21 06:00:00;7.08;68.05;0.038;0.0
2022-11-21 07:00:00;7.76;69.94;0.0;0.6861111111111111
2022-11-21 08:00:00;7.55;68.98;0.0;19.230555555555554
2022-11-21 09:00:00;8.16;64.91;0.0;49.08333333333334
2022-11-21 10:00:00;8.76;65.31;0.0;59.861111111111114
2022-11-21 11:00:00;9.36;63.2;0.004;86.83333333333333
2022-11-21 12:00:00;9.36;77.0;0.083;69.66666666666666
2022-11-21 13:00:00;8.21;79.3;0.074;38.361111111111114
2022-11-21 14:00:00;7.88;81.8;0.261;40.361111111111114
2022-11-21 15:00:00;7.95;82.3;0.115;39.25
2022-11-21 16:00:00;7.61;82.3;0.047;11.005555555555556
2022-11-21 17:00:00;7.75;83.0;0.012;0.0
2022-11-21 18:00:00;7.82;86.1;0.039;0.0
2022-11-21 19:00:00;7.69;84.2;0.004;0.0
2022-11-21 20:00:00;8.02;82.3;0.0;0.0
2022-11-21 21:00:00;7.96;84.9;0.0;0.0
2022-11-21 22:00:00;8.16;85.2;0.117;0.0
2022-11-21 23:00:00;8.9;80.4;0.597;0.8388888888888889
2022-11-22 00:00:00;9.31;65.38;1.179;0.2638888888888889
2022-11-22 01:00:00;9.72;55.82;2.365;0.0
2022-11-22 02:00:00;9.64;52.7;3.288;0.0
2022-11-22 03:00:00;9.37;50.59;2.291;0.0
2022-11-22 04:00:00;8.83;54.39;0.82;0.0
2022-11-22 05:00:00;9.03;54.66;0.494;0.0
2022-11-22 06:00:00;9.03;57.04;0.476;0.0
2022-11-22 07:00:00;9.1;56.02;1.203;0.0
2022-11-22 08:00:00;9.78;55.68;0.598;46.305555555555564
2022-11-22 09:00:00;9.98;55.26;1.005;84.72222222222223
2022-11-22 10:00:00;11.94;44.68;1.394;301.6666666666667
2022-11-22 11:00:00;12.18;47.03;2.7;455.55555555555554
2022-11-22 12:00:00;12.98;42.82;2.706;496.94444444444446
2022-11-22 13:00:00;13.45;42.54;2.217;418.3333333333333
2022-11-22 14:00:00;13.45;42.47;2.077;380.8333333333333
2022-11-22 15:00:00;11.82;48.03;2.614;225.27777777777777
2022-11-22 16:00:00;11.78;52.39;1.644;29.47222222222222
2022-11-22 17:00:00;9.96;53.89;0.377;0.0
2022-11-22 18:00:00;9.97;59.67;0.356;0.0
2022-11-22 19:00:00;9.23;61.1;0.977;0.0
2022-11-22 20:00:00;9.98;55.41;0.103;0.0
2022-11-22 21:00:00;8.96;63.34;0.058;0.0
2022-11-22 22:00:00;9.17;63.88;0.283;0.0
2022-11-22 23:00:00;9.3;65.85;0.101;0.0
2022-11-23 00:00:00;9.37;65.1;0.006;0.0
2022-11-23 01:00:00;10.11;70.5;0.05;0.0
2022-11-23 02:00:00;9.03;70.2;0.004;0.0
2022-11-23 03:00:00;8.89;73.0;0.009;0.0
2022-11-23 04:00:00;8.82;75.3;0.0;0.0
2022-11-23 05:00:00;9.1;80.0;0.0;0.0
2022-11-23 06:00:00;8.76;77.9;0.0;0.0
2022-11-23 07:00:00;8.76;81.8;0.0;0.2222222222222222
2022-11-23 08:00:00;9.17;80.6;0.0;9.41388888888889
2022-11-23 09:00:00;9.5;80.6;0.0;52.555555555555564
2022-11-23 10:00:00;10.11;80.4;0.018;194.33333333333331
2022-11-23 11:00:00;11.73;81.9;0.436;252.5
2022-11-23 12:00:00;11.86;72.5;0.149;171.38888888888889
2022-11-23 13:00:00;13.13;71.3;0.845;280.0
2022-11-23 14:00:00;15.75;58.66;0.905;340.27777777777777
2022-11-23 15:00:00;17.7;49.64;1.881;201.94444444444446
2022-11-23 16:00:00;16.36;49.99;2.457;52.0
2022-11-23 17:00:00;14.89;43.3;1.878;0.0
2022-11-23 18:00:00;12.74;44.8;1.304;0.0
2022-11-23 19:00:00;12.74;48.74;1.283;0.0
2022-11-23 20:00:00;12.75;50.03;2.556;0.0
2022-11-23 21:00:00;11.53;57.9;0.639;0.0
2022-11-23 22:00:00;11.47;59.33;1.525;0.0
2022-11-23 23:00:00;11.6;58.93;1.772;0.0
2022-11-24 00:00:00;11.4;59.2;2.283;0.0
2022-11-24 01:00:00;10.25;63.26;1.144;0.0
2022-11-24 02:00:00;10.25;63.13;1.171;0.0
2022-11-24 03:00:00;10.86;59.33;1.432;0.0
2022-11-24 04:00:00;10.11;63.2;0.564;0.0
2022-11-24 05:00:00;10.25;64.83;0.448;0.0
2022-11-24 06:00:00;9.58;69.31;0.33;0.0
2022-11-24 07:00:00;8.97;70.9;0.089;0.0
2022-11-24 08:00:00;10.8;64.23;0.433;39.666666666666664
2022-11-24 09:00:00;13.64;58.65;0.544;206.38888888888889
2022-11-24 10:00:00;15.23;44.12;0.638;372.77777777777777
2022-11-24 11:00:00;16.56;39.15;0.297;358.05555555555554
2022-11-24 12:00:00;15.33;48.96;0.841;330.55555555555554
2022-11-24 13:00:00;15.14;48.3;1.139;251.38888888888889
2022-11-24 14:00:00;16.68;42.12;0.785;336.1111111111111
2022-11-24 15:00:00;16.27;44.08;0.386;195.27777777777777
2022-11-24 16:00:00;13.84;49.24;0.049;60.916666666666664
2022-11-24 17:00:00;12.24;59.43;0.0;0.044444444444444446
2022-11-24 18:00:00;11.65;67.11;0.0;0.0
2022-11-24 19:00:00;11.39;65.9;0.0;0.0
2022-11-24 20:00:00;10.98;67.32;0.0;0.0
2022-11-24 21:00:00;10.86;67.33;0.0;0.0
2022-11-24 22:00:00;10.58;69.23;0.0;0.0
2022-11-24 23:00:00;11.06;68.42;0.003;0.0
2022-11-25 00:00:00;10.65;63.2;0.02;0.0
2022-11-25 01:00:00;10.65;67.94;0.035;0.0
2022-11-25 02:00:00;8.89;69.98;0.0;0.0
2022-11-25 03:00:00;9.17;70.3;0.002;0.0
2022-11-25 04:00:00;9.1;66.87;0.01;0.0
2022-11-25 05:00:00;8.16;76.5;0.0;0.0
2022-11-25 06:00:00;8.03;80.1;0.002;0.0
2022-11-25 07:00:00;7.08;76.5;0.001;0.0
2022-11-25 08:00:00;8.85;73.8;0.06;25.916666666666668
